ID_author;liwc_1st_pers;liwc_2nd_pers;liwc_3rd_pers;liwc_achievement;liwc_adverbs;liwc_affective_processes;liwc_anger;liwc_anxiety;liwc_articles_article;liwc_assent;liwc_auxiliary_verbs;liwc_biological;liwc_body;liwc_causation;liwc_certainty;liwc_cognitive;liwc_common_verbs;liwc_conjunctions;liwc_death;liwc_discrepancy;liwc_exclusive;liwc_family;liwc_feel;liwc_fillers;liwc_friends;liwc_future_tense;liwc_health;liwc_hear;liwc_home;liwc_humans;liwc_impersonal_pronouns;liwc_inclusive;liwc_ingestion;liwc_inhibition;liwc_insight;liwc_leisure;liwc_money;liwc_motion;liwc_negations;liwc_negative_emotion;liwc_nonfluencies;liwc_numbers;liwc_past_tense;liwc_perceptual_processes;liwc_personal_pronouns;liwc_positive_emotion;liwc_prepositions;liwc_present_tense;liwc_quantifiers;liwc_relativity;liwc_religion;liwc_sadness;liwc_see;liwc_sexual;liwc_social_processes;liwc_space;liwc_swear_words;liwc_tentative;liwc_time;liwc_total_functional;liwc_total_pronouns;liwc_work
1289;1;3;0;6;10;14;1;1;17;0;15;6;1;4;1;26;29;20;0;3;4;1;1;3;2;2;2;1;0;0;9;9;1;0;5;0;2;3;2;6;0;6;11;3;21;8;27;14;1;54;0;3;0;2;14;7;1;5;46;120;30;2
1290;0;0;0;1;17;8;0;3;12;0;25;12;2;2;2;36;39;21;0;4;8;2;3;0;0;2;7;1;0;1;12;14;2;1;5;1;0;4;5;4;1;2;13;5;23;3;23;21;3;21;0;1;0;1;7;7;0;6;9;130;35;4
1291;2;6;11;8;18;26;6;0;42;0;55;19;0;7;7;104;109;46;0;15;20;1;1;0;0;10;19;3;0;2;37;34;0;4;19;0;2;12;14;13;0;3;23;7;96;13;92;69;10;79;0;5;2;0;66;33;0;11;34;391;133;26
1292;0;2;0;3;7;10;2;0;6;0;10;4;0;1;3;24;20;17;0;2;7;0;0;1;0;0;4;0;0;0;5;7;0;2;2;0;0;1;2;6;0;1;4;1;8;3;12;15;3;15;1;3;0;0;6;1;1;6;12;64;13;1
1293;0;1;2;1;12;9;0;2;13;0;20;7;4;3;1;37;36;23;0;1;8;0;3;3;1;1;0;0;1;0;8;15;3;0;8;1;0;3;7;3;0;1;6;4;21;6;22;26;4;34;0;1;0;0;5;14;0;6;18;122;29;3
1294;1;0;0;0;4;4;0;0;7;0;8;1;1;2;2;35;22;8;0;4;7;0;6;1;0;2;0;0;0;0;8;5;0;2;8;0;0;2;2;0;0;1;0;6;10;4;13;19;8;7;0;0;0;0;2;1;0;6;4;66;18;0
1295;2;0;0;1;8;4;0;0;2;0;3;0;0;0;3;22;11;7;0;1;3;0;0;1;0;0;0;0;0;0;3;7;0;0;7;0;0;1;0;1;1;0;1;0;9;3;3;10;3;8;0;1;0;0;3;2;0;3;6;36;12;0
1296;0;1;2;2;6;3;0;1;1;0;8;0;0;3;0;12;13;3;0;2;3;0;0;0;0;2;0;0;0;0;5;2;0;1;2;0;4;0;3;2;0;2;2;0;13;1;7;9;3;5;0;1;0;0;6;2;0;2;3;47;18;0
1299;0;0;0;1;3;3;0;0;4;0;6;1;1;0;0;10;9;6;0;1;3;0;2;0;0;0;0;0;0;0;2;4;0;0;2;0;0;0;1;1;0;0;4;2;2;2;2;5;1;10;0;1;0;0;0;1;0;1;9;27;4;0
1300;0;0;0;1;12;2;0;0;7;0;18;7;1;1;1;23;43;19;0;7;6;0;3;0;0;2;6;3;0;0;6;6;0;0;5;0;0;6;8;0;0;2;20;11;38;1;26;20;3;33;0;0;5;0;19;11;0;4;16;123;44;2
1301;0;0;0;1;6;8;0;1;8;0;13;3;3;1;1;21;22;13;0;2;1;0;2;2;0;1;0;1;0;0;4;7;0;2;5;5;0;1;4;2;0;0;11;5;11;6;14;8;0;14;0;0;2;0;1;4;0;2;9;65;15;0
1302;0;2;0;0;2;1;0;0;2;0;4;7;0;1;0;10;5;6;0;1;2;0;0;0;0;0;7;0;0;1;5;4;0;0;1;1;0;0;0;1;0;0;2;0;3;0;4;3;3;6;0;1;0;0;3;3;0;3;3;28;8;0
1305;1;1;4;0;8;10;0;0;2;0;22;1;0;0;0;16;34;9;0;4;5;1;0;1;2;1;1;0;1;2;12;3;0;0;3;0;0;2;5;3;1;0;0;0;21;7;10;27;2;15;0;1;0;0;17;5;0;2;8;82;33;0
1306;0;1;0;1;1;5;0;1;0;0;4;3;1;0;1;9;10;5;0;1;2;0;0;0;0;0;2;2;0;0;2;3;0;0;0;0;0;1;1;3;0;0;4;2;6;2;8;6;1;4;0;1;0;0;7;2;0;3;1;27;8;0
1307;0;0;0;0;5;6;0;1;6;0;7;2;0;1;0;13;15;8;0;0;1;0;1;1;0;0;0;0;0;2;4;7;0;0;3;1;0;0;1;1;0;0;3;2;9;5;14;11;3;7;0;0;1;2;5;3;0;0;5;51;13;0
1308;0;0;1;0;12;6;1;0;14;0;13;1;0;0;0;26;32;11;0;5;9;0;1;1;0;2;1;1;0;0;9;5;0;0;6;0;1;1;6;4;0;2;7;4;17;2;20;21;2;26;0;0;2;0;5;11;1;2;15;95;26;0
1309;0;6;0;0;3;2;0;0;8;0;4;0;0;2;1;13;12;7;0;1;0;0;1;1;0;0;0;1;0;0;10;3;0;0;3;0;0;0;0;1;0;0;3;2;10;1;9;9;1;9;0;1;0;0;12;3;0;1;7;47;20;0
1310;0;0;1;1;5;6;2;0;3;0;4;3;2;0;0;12;11;4;0;2;2;0;2;2;0;1;1;0;0;0;3;5;0;1;2;0;0;0;1;3;0;0;1;2;5;3;10;9;3;9;0;1;0;0;3;2;2;0;8;36;8;1
1311;0;0;0;1;0;3;0;0;1;0;5;1;1;1;0;10;8;7;0;0;2;0;0;0;0;1;0;0;0;0;3;6;0;1;1;0;0;2;1;2;0;0;1;0;4;1;8;6;1;10;0;1;0;0;0;5;0;2;3;29;7;0
1312;0;0;0;1;3;1;0;0;3;0;2;0;0;1;0;6;3;5;0;0;2;0;0;0;0;0;0;1;0;0;2;3;0;0;1;0;0;1;0;1;0;0;1;2;4;0;6;2;0;9;0;0;0;0;0;3;0;1;5;23;6;0
1313;0;1;7;1;20;16;3;2;13;0;37;12;4;1;3;61;74;33;0;11;19;1;6;2;1;3;5;0;0;0;7;13;0;2;9;3;0;6;7;9;0;1;12;6;46;7;26;57;10;33;0;1;0;3;14;10;3;11;17;185;53;6
1314;0;0;0;0;2;6;1;0;1;1;11;3;0;0;0;10;18;3;0;2;2;0;1;0;2;1;3;0;0;0;8;2;0;0;3;0;0;1;1;1;0;0;1;1;9;5;10;12;2;6;0;0;0;0;4;3;0;0;2;46;17;0
1315;0;4;0;3;17;7;0;3;17;0;31;18;2;4;4;74;58;44;0;10;18;0;8;1;0;2;16;1;0;3;27;18;1;2;23;1;0;2;6;5;0;0;12;12;33;2;42;38;6;43;3;2;2;0;17;19;0;20;22;204;60;4
1316;0;0;0;3;11;7;1;1;6;0;20;5;0;4;1;22;33;14;0;2;2;0;1;1;0;3;4;0;0;0;7;9;0;0;2;0;0;3;3;5;0;0;6;1;11;2;14;22;1;18;0;1;0;1;7;7;1;2;9;77;18;4
1317;0;1;0;7;22;12;0;2;4;1;20;18;3;2;5;38;38;22;1;7;9;0;2;0;0;2;14;0;0;0;10;10;1;3;2;1;0;10;4;9;0;5;12;4;29;3;47;24;7;89;0;5;1;0;5;24;0;5;54;160;39;3
1318;0;0;1;3;10;14;1;3;7;0;17;5;0;1;2;37;30;17;0;6;7;0;0;1;3;4;2;2;2;2;6;13;1;3;3;3;0;4;3;5;0;0;1;2;16;9;30;21;8;26;0;1;0;2;15;15;0;7;6;104;22;3
1319;0;1;1;2;9;12;0;1;12;0;20;10;1;4;3;36;43;20;1;7;4;0;3;0;0;1;7;0;2;3;12;11;1;2;6;2;0;5;7;3;0;0;4;4;28;9;40;34;6;33;0;2;1;2;8;15;0;6;11;145;40;3
1320;0;1;0;3;4;11;1;0;4;0;11;9;2;1;0;19;23;11;1;2;5;0;2;2;0;0;5;0;0;0;5;8;1;0;3;0;0;0;5;5;0;1;6;4;16;6;15;17;0;14;1;1;1;1;1;7;1;2;9;65;21;2
1321;6;2;0;2;15;14;1;1;10;0;18;4;0;6;9;50;35;18;0;3;8;0;3;3;0;2;3;0;0;0;10;14;0;0;6;1;0;1;4;4;0;0;3;4;29;10;27;28;11;23;0;3;1;1;11;14;1;11;10;130;39;2
1322;0;0;0;1;4;6;1;0;5;0;9;6;0;2;0;22;21;8;1;6;6;0;0;0;0;0;3;1;0;2;4;5;2;0;2;1;1;1;3;3;0;1;3;1;12;3;13;16;2;8;0;1;0;1;3;4;1;2;3;57;16;0
1323;1;0;4;11;63;54;10;2;37;2;77;8;3;12;12;132;147;76;3;13;24;3;12;5;2;9;2;2;1;6;51;44;0;5;20;0;1;19;18;27;2;11;46;17;124;26;102;80;22;125;2;11;0;3;71;52;3;8;57;535;175;6
1324;2;10;2;3;10;20;0;2;11;0;23;11;0;4;2;56;49;17;0;13;8;0;3;2;0;4;9;3;3;1;26;10;0;1;14;0;1;3;3;8;0;5;1;7;27;13;45;36;11;19;0;6;1;2;39;8;0;17;9;167;53;7
1325;1;0;2;1;5;10;1;0;4;2;7;3;0;2;5;31;19;15;0;4;2;0;0;0;3;0;2;1;0;2;7;11;0;1;4;0;0;4;1;4;0;1;4;1;17;6;12;11;10;16;0;2;0;1;21;5;0;4;7;73;24;0
1326;0;3;0;2;11;5;0;1;6;1;10;6;0;1;1;13;17;9;0;2;4;0;5;0;0;1;2;0;0;1;4;3;4;1;2;0;0;2;2;2;0;0;6;6;9;3;21;9;1;20;0;1;1;0;7;11;0;1;7;66;13;1
1329;0;2;0;1;5;12;2;1;4;1;10;5;1;4;2;35;24;9;0;6;6;0;3;0;0;2;2;0;0;1;10;7;0;1;8;0;0;1;5;5;0;0;1;3;12;7;20;16;0;16;0;1;0;2;7;7;1;2;8;69;22;0
1330;2;0;1;4;16;8;0;0;25;1;23;10;1;1;0;41;52;26;0;8;9;0;2;0;0;4;8;3;0;0;9;18;1;3;3;1;0;9;7;2;0;3;23;7;21;6;46;23;2;58;0;1;2;0;13;21;0;4;26;163;30;4
1331;0;0;0;2;10;19;4;0;13;0;26;2;0;2;0;36;53;11;5;7;9;0;5;2;1;4;2;1;0;0;6;6;0;3;6;0;0;6;8;12;0;1;6;9;29;7;20;42;7;25;0;4;3;0;8;6;0;7;15;122;35;2
1332;0;0;0;3;12;14;2;2;9;0;16;8;1;2;4;54;45;20;0;8;15;0;3;0;0;0;6;0;0;2;8;14;1;0;9;0;1;5;10;8;0;1;6;3;24;6;30;37;6;36;0;3;0;0;3;16;0;7;12;128;32;1
1333;0;0;1;7;13;24;3;3;19;0;37;5;5;4;4;56;68;28;2;4;14;1;4;0;0;1;0;1;0;3;16;14;0;0;11;3;1;8;7;14;0;5;30;13;27;10;53;30;14;77;0;4;8;0;9;24;0;15;41;207;43;4
1334;1;2;0;4;6;10;0;0;7;0;13;0;0;3;0;27;33;10;0;2;8;0;3;7;1;0;0;1;0;2;11;4;0;2;8;0;0;1;5;1;0;1;3;4;19;9;20;30;4;20;0;1;0;0;12;11;0;5;13;90;30;0
1335;1;0;1;14;44;44;2;5;42;0;58;14;5;8;9;145;134;64;2;24;30;1;3;7;2;5;9;3;6;0;51;41;0;4;25;4;3;19;15;13;0;4;16;9;80;26;115;103;18;126;1;2;3;0;29;57;1;19;51;455;131;13
1336;0;5;0;2;2;2;0;2;2;0;6;2;0;3;1;6;6;2;0;0;0;0;0;0;0;0;2;0;0;0;2;1;0;1;1;0;0;0;1;2;0;0;2;0;5;0;4;4;0;2;0;0;0;0;5;1;0;0;1;23;7;2
1339;0;1;0;0;2;3;0;0;2;0;2;0;0;0;0;3;8;2;0;0;0;0;1;1;0;0;0;0;0;0;2;2;0;0;1;0;0;0;2;1;0;0;0;4;3;2;5;8;0;4;0;0;3;0;2;2;0;0;3;17;5;0
1340;0;7;0;8;36;38;7;6;24;2;55;17;5;10;4;98;108;53;6;17;21;0;5;6;1;5;10;13;1;2;31;28;0;1;16;0;2;8;14;22;0;6;35;21;71;15;67;62;12;104;2;5;3;2;24;25;2;13;73;345;102;2
1341;0;1;4;2;9;14;1;2;10;1;13;9;5;3;2;33;33;15;0;8;7;0;4;2;0;1;4;3;0;0;19;10;0;1;2;2;1;2;3;8;0;1;5;7;23;6;24;26;2;25;0;1;0;0;11;13;1;5;10;111;42;4
1342;0;0;0;1;3;4;1;0;5;0;10;0;0;1;0;15;15;2;0;2;5;0;0;0;0;2;0;0;0;0;2;2;0;2;4;0;0;0;2;1;0;0;0;0;10;3;10;12;1;8;0;0;0;0;0;4;0;1;2;44;12;2
1343;0;0;0;3;6;12;0;4;9;0;14;0;0;1;2;10;19;5;0;2;2;0;1;2;1;0;0;0;0;0;10;1;0;0;1;0;0;1;0;7;0;0;5;1;6;4;15;10;5;23;0;3;0;0;2;7;0;2;16;66;16;1
1344;0;0;0;0;1;3;0;0;4;0;10;4;0;1;2;13;13;10;0;0;4;0;1;3;0;1;0;0;0;1;9;4;4;0;1;0;0;1;2;0;0;2;0;1;6;3;8;12;4;9;0;0;0;0;1;2;0;5;7;54;15;1
1345;0;0;1;2;5;9;3;1;2;0;3;1;0;2;2;13;6;6;0;1;7;0;0;1;0;0;1;0;0;0;4;1;0;0;1;0;0;1;2;6;0;2;3;0;8;3;9;3;2;7;0;0;0;0;1;3;0;4;4;42;12;1
1346;0;3;0;0;3;4;1;0;3;0;5;5;1;2;1;10;14;2;2;0;3;0;1;2;0;1;3;0;1;0;4;2;0;0;2;1;0;1;2;1;0;0;2;1;5;3;7;10;0;9;0;0;0;1;6;4;1;0;5;29;9;0
1347;0;0;2;1;12;21;0;0;8;0;22;9;1;6;2;43;50;14;0;7;11;1;1;0;4;4;5;0;0;0;15;9;2;2;8;1;1;4;10;14;0;0;11;1;39;7;22;33;2;17;0;11;0;1;11;5;0;2;6;133;54;1
1348;0;0;0;1;2;4;0;1;7;0;4;3;0;1;3;15;11;2;0;2;3;0;2;1;0;0;3;0;0;1;3;1;0;0;6;0;0;0;2;2;0;0;1;3;7;2;7;9;2;5;0;0;0;0;1;1;0;3;5;34;10;1
1349;0;1;0;0;3;2;1;0;0;0;1;0;0;0;1;7;5;3;0;0;1;0;0;0;0;0;0;0;0;0;4;4;0;1;0;0;0;2;1;1;0;1;1;0;3;1;4;4;1;10;0;0;0;0;1;3;0;0;5;19;7;0
1350;0;0;0;3;3;4;0;0;3;1;7;4;0;2;1;18;15;6;0;2;3;0;3;1;0;1;4;0;0;0;4;7;0;1;3;0;0;0;0;2;0;2;1;4;11;2;15;11;2;11;0;2;1;0;2;5;0;0;7;53;15;0
1351;0;2;4;3;19;21;2;2;12;0;37;13;2;2;6;68;73;35;4;9;9;0;9;1;0;8;10;0;0;0;13;21;0;2;19;0;0;1;12;12;0;4;12;10;44;8;43;49;6;61;0;8;0;1;12;21;0;7;40;207;57;2
1352;0;0;0;1;3;3;0;0;2;0;1;1;0;1;1;7;4;2;0;1;3;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;1;1;0;0;1;1;2;2;5;3;0;7;0;0;1;0;2;1;0;1;6;16;4;1
1353;4;0;3;14;29;33;6;2;38;0;75;35;5;8;8;136;131;63;6;12;17;9;3;2;0;2;27;7;1;1;30;63;1;4;20;0;0;9;21;21;1;8;51;14;117;10;90;72;16;107;0;5;4;2;58;40;2;12;58;462;147;8
1354;1;1;0;1;11;13;0;2;10;0;16;8;2;0;2;34;29;20;0;0;8;0;2;1;0;1;5;1;0;2;10;12;0;0;7;0;1;0;3;6;0;4;5;5;9;7;28;21;2;20;0;2;2;1;11;8;0;9;13;103;19;4
1355;5;12;1;9;39;40;1;3;30;0;68;12;2;10;7;140;127;51;1;17;28;4;11;7;1;3;5;6;1;3;38;42;1;7;23;1;2;10;22;15;1;3;34;20;105;25;73;83;22;104;0;3;3;4;75;33;0;14;66;421;143;4
1356;0;1;0;0;1;3;1;0;1;0;6;1;0;0;0;9;9;3;0;1;1;3;1;0;0;0;1;0;0;1;1;5;0;0;1;0;0;0;0;2;0;0;1;2;6;1;8;8;2;6;0;1;1;0;10;2;0;1;4;27;7;1
1357;0;1;0;1;2;0;0;0;0;0;1;0;0;2;0;6;3;3;0;0;1;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;1;1;1;0;4;2;0;2;0;0;0;0;2;2;0;1;0;11;3;1
1358;0;1;2;3;6;8;1;0;8;0;15;13;1;1;1;27;28;9;0;3;8;0;1;0;1;0;5;0;2;1;9;7;7;0;6;1;0;5;7;5;1;2;6;3;14;3;23;20;6;24;0;3;0;0;6;11;1;4;8;91;23;1
1359;0;2;0;3;17;10;0;2;12;0;17;10;1;0;3;35;42;16;0;3;5;0;1;1;0;1;8;2;0;0;14;14;0;2;5;0;0;3;3;3;0;2;7;5;30;7;37;33;5;38;0;1;2;1;18;16;0;4;17;139;44;8
1360;0;1;0;0;13;12;0;0;11;0;23;4;0;2;1;34;32;23;0;7;7;0;2;1;0;4;4;1;0;0;14;10;0;0;5;1;0;0;4;5;0;3;2;3;18;6;21;19;4;31;0;5;0;0;4;10;0;8;21;126;32;1
1361;0;0;0;0;1;2;0;0;0;0;2;3;1;1;1;8;2;2;0;1;1;0;0;0;0;0;2;0;0;0;2;2;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;2;2;2;0;0;0;0;1;1;0;1;0;10;3;0
1362;0;1;2;0;4;2;0;0;6;1;11;2;2;0;0;11;16;8;0;0;3;2;0;0;0;0;0;3;0;1;11;4;0;0;4;0;0;1;0;2;0;0;9;3;10;0;10;7;0;10;2;0;0;0;10;5;0;3;3;58;21;0
1365;6;0;0;3;4;17;11;0;3;0;13;7;0;2;1;27;29;7;1;5;2;1;1;2;0;1;2;0;0;0;5;14;0;1;2;0;0;0;3;14;0;0;8;1;13;3;11;16;1;9;0;1;0;5;20;5;8;0;4;58;18;1
1366;0;3;0;3;21;11;2;4;10;1;27;7;0;2;2;40;51;31;0;4;6;5;4;1;0;3;4;3;2;3;17;17;2;1;7;6;3;4;8;8;1;1;13;9;38;3;30;34;3;27;0;0;2;1;25;10;2;2;14;167;55;2
1367;0;1;0;2;3;3;0;0;4;1;3;2;0;1;0;6;8;3;0;2;2;0;0;0;0;1;2;2;0;0;5;1;0;1;0;1;1;0;1;3;0;1;2;2;6;0;5;5;0;6;0;3;0;0;4;3;0;1;3;28;11;2
1368;0;1;0;1;3;8;2;0;0;0;6;3;2;1;1;18;13;12;0;1;7;0;2;2;0;1;1;0;0;1;7;6;0;0;3;0;0;0;3;5;0;0;2;2;9;3;12;10;2;6;0;1;0;0;5;5;0;4;3;48;16;1
1369;0;0;0;0;3;4;0;1;3;0;10;1;1;1;1;9;12;3;0;0;1;0;0;0;0;1;0;0;0;0;7;5;0;0;0;0;0;0;0;3;0;0;4;1;3;1;8;7;2;8;0;0;0;0;2;3;0;0;5;38;10;0
1370;0;0;1;2;10;8;0;1;15;0;11;8;1;1;1;20;25;11;0;2;3;1;0;1;0;0;7;2;1;0;7;8;0;1;3;0;0;2;1;2;0;1;10;4;10;3;32;14;2;23;0;1;2;0;7;8;0;0;14;91;17;1
1371;0;6;1;5;20;18;1;2;12;0;32;7;1;5;1;54;59;34;0;6;10;0;2;2;0;3;6;1;0;0;14;19;1;1;9;3;0;5;10;8;0;3;6;3;35;10;46;49;3;48;0;2;0;0;20;15;0;8;30;189;49;5
1372;0;0;0;1;8;3;0;1;3;0;8;1;0;0;0;13;16;7;1;1;3;0;2;1;0;1;1;0;0;0;8;4;0;0;2;1;0;6;1;2;0;0;6;3;7;1;15;9;3;22;0;0;1;0;3;7;0;4;10;53;15;3
1373;2;3;6;6;21;28;1;4;22;0;48;17;0;10;2;84;80;47;0;7;18;4;5;4;1;2;17;1;3;0;31;34;0;1;10;2;1;11;17;18;0;1;16;6;59;9;67;61;17;56;0;7;0;0;38;27;0;8;21;302;90;8
1374;0;0;0;3;5;13;0;0;5;1;12;2;0;1;3;21;26;8;0;2;4;0;1;1;0;0;2;0;0;0;7;5;0;1;5;0;0;2;9;6;0;1;1;4;8;7;16;25;2;15;0;5;1;0;2;3;0;2;11;67;15;2
1375;2;0;2;2;10;11;1;1;7;0;21;2;2;2;2;38;41;21;1;4;3;2;2;1;1;2;0;0;0;0;7;17;0;1;5;0;0;8;3;4;1;1;7;2;31;7;37;26;5;37;0;1;0;0;12;15;2;4;12;132;38;0
1376;2;0;2;5;22;16;0;1;28;0;37;13;1;4;2;68;73;30;0;7;2;0;1;2;1;7;11;1;1;0;25;36;1;1;11;2;0;4;5;3;1;3;23;3;52;13;68;40;10;64;0;1;0;0;22;23;0;5;36;263;77;6
1377;6;0;3;3;18;36;12;0;16;0;32;15;7;4;4;71;61;29;1;3;20;1;4;8;0;1;4;0;0;7;11;21;0;4;9;1;0;1;8;18;0;0;9;10;48;18;47;47;11;36;0;1;6;4;23;21;7;8;18;205;59;3
1378;0;5;1;9;5;12;0;1;10;0;20;3;1;3;0;37;37;17;0;8;8;0;0;1;0;5;2;0;0;2;13;9;0;0;7;0;3;0;0;3;0;0;4;4;16;9;26;24;2;20;0;2;4;0;23;13;0;11;6;104;29;12
1379;0;1;0;1;7;2;0;0;3;0;16;5;1;4;2;25;29;9;0;3;3;1;3;2;0;2;4;0;0;0;7;7;0;0;6;0;0;1;3;0;0;1;7;3;13;2;10;18;2;18;0;0;0;0;4;3;0;4;16;66;20;0
1380;0;0;0;1;7;3;1;1;4;0;8;4;2;1;0;7;13;1;0;1;0;0;0;0;0;1;2;1;0;0;4;2;0;0;2;0;0;0;1;2;0;0;2;2;3;1;10;10;2;7;0;0;0;1;1;3;1;2;4;34;7;1
1383;0;0;0;3;5;6;1;1;2;0;6;5;0;1;1;11;11;3;0;3;2;0;0;0;0;1;5;0;0;0;4;1;0;0;1;0;1;0;0;2;1;0;0;0;4;4;8;9;2;7;0;1;0;0;1;5;1;3;2;33;8;1
1384;0;1;0;2;2;3;0;1;8;0;16;5;0;0;2;18;23;12;0;1;3;0;2;0;0;1;4;0;0;1;12;10;1;0;2;0;0;0;3;1;1;2;4;2;14;2;13;17;2;18;0;1;0;0;5;3;0;1;15;82;26;1
1385;0;0;0;0;1;1;0;0;0;0;7;0;0;1;1;6;11;2;0;1;2;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;1;3;0;0;0;0;0;6;1;6;11;1;2;0;0;0;0;1;0;0;1;1;29;12;0
1386;0;1;0;0;8;5;1;0;4;0;15;3;0;0;4;23;28;6;0;6;4;0;0;0;0;1;0;0;0;0;9;4;0;0;4;1;0;1;5;1;0;2;1;0;19;4;24;24;1;21;0;0;0;3;4;16;1;2;4;87;28;1
1387;0;0;0;7;5;8;0;2;5;0;6;1;0;0;2;17;14;11;0;2;3;1;1;0;0;0;0;2;0;0;2;8;0;0;1;0;0;1;1;6;0;4;3;3;15;2;15;10;5;14;0;4;0;1;5;6;0;1;6;64;17;8
1388;0;0;0;1;8;8;0;1;4;0;10;6;1;1;2;14;15;10;0;2;2;0;1;0;0;1;5;1;0;0;7;4;0;0;3;0;0;3;2;8;0;1;1;2;11;0;19;12;5;23;0;0;0;0;1;8;0;0;11;67;18;1
1389;0;1;1;2;9;3;0;0;6;0;13;3;0;1;0;15;22;7;0;6;4;0;1;0;0;3;3;1;0;1;8;2;0;0;2;0;3;2;3;1;0;1;8;2;22;1;18;11;2;18;0;0;0;0;10;4;0;1;11;83;30;3
1390;0;0;1;0;10;7;0;0;7;0;12;3;0;4;3;23;24;12;0;3;3;0;0;2;0;0;3;1;0;1;11;5;0;2;3;0;1;1;3;2;1;0;12;3;14;5;19;11;0;22;0;0;2;0;6;6;0;2;16;79;25;1
1391;0;2;0;2;2;5;1;0;6;0;6;1;0;1;3;18;15;8;0;1;1;0;0;0;0;0;1;0;1;0;2;8;0;0;2;2;0;6;0;1;0;1;3;0;10;4;16;12;5;34;0;0;0;0;2;12;0;3;16;55;12;0
1392;0;0;2;6;7;7;0;2;9;0;22;11;7;2;2;35;34;12;0;8;6;0;1;0;0;2;1;1;0;1;8;13;3;1;4;2;0;2;7;4;0;1;7;2;22;3;27;23;3;30;0;1;0;0;8;13;0;3;14;110;30;6
1395;0;2;0;1;6;3;0;0;4;0;11;1;1;0;0;15;22;6;0;0;3;0;4;0;0;0;0;0;1;0;7;5;0;2;4;0;0;2;3;0;0;0;0;4;7;3;13;22;1;12;0;0;0;0;3;3;0;1;7;53;14;1
1396;0;0;0;4;3;3;0;0;1;0;7;2;0;0;1;15;14;6;0;3;5;0;1;1;0;1;1;0;0;0;3;2;1;0;2;1;0;3;1;1;0;3;0;2;13;2;7;12;2;14;0;0;1;0;2;2;0;3;9;45;16;0
1397;0;0;0;0;2;2;0;0;6;0;10;5;1;0;0;15;20;9;0;3;2;0;2;0;0;1;4;0;0;0;4;8;0;0;3;3;0;0;1;2;0;0;4;3;7;0;12;15;1;11;0;1;1;0;0;3;0;2;8;49;11;1
1398;0;0;0;4;6;5;0;0;6;0;12;6;2;2;0;24;28;17;1;3;6;0;0;1;0;1;4;0;0;0;3;12;0;0;3;0;0;6;5;2;0;1;14;0;19;3;26;13;2;36;0;2;0;0;11;16;0;4;14;89;22;13
1399;3;3;1;3;47;34;3;6;12;0;60;11;2;6;11;119;108;60;0;17;26;2;8;2;4;9;7;5;0;0;35;34;2;5;18;2;0;4;14;18;1;7;23;17;60;16;75;68;8;95;0;3;2;0;108;29;0;18;58;340;95;5
1400;0;2;2;1;1;5;0;0;0;0;11;0;0;1;0;18;19;9;0;7;9;0;1;0;0;2;0;0;0;0;6;0;0;2;3;0;0;1;1;2;0;0;0;1;11;3;6;16;1;4;0;0;0;0;5;1;0;8;2;44;17;0
1401;0;1;0;3;6;3;1;0;6;0;11;4;2;0;4;18;25;4;0;3;1;0;0;0;0;0;1;0;0;0;8;6;0;2;1;0;0;2;3;2;1;2;4;0;8;1;20;20;5;19;0;1;0;1;4;5;1;1;11;67;16;2
1402;0;1;0;0;3;5;0;0;4;0;5;2;0;0;0;9;9;3;0;2;3;0;1;1;0;0;2;1;0;0;2;2;0;0;2;0;0;0;0;3;0;0;2;2;3;1;7;7;1;6;0;3;0;0;2;5;0;3;2;26;5;0
1403;0;0;0;2;2;3;0;0;0;0;3;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0;4;3;4;2;0;5;0;0;0;0;0;2;0;0;3;14;5;3
1404;0;0;0;2;19;17;0;2;18;0;27;12;3;4;3;61;62;26;0;5;12;0;2;2;1;4;9;2;0;0;21;19;0;1;12;0;0;4;6;10;0;2;21;8;47;5;42;36;8;32;0;6;4;0;13;14;0;5;15;202;68;6
1405;0;2;1;1;6;10;2;2;3;0;11;3;0;2;1;18;16;8;0;0;0;0;0;0;0;1;2;0;0;2;4;10;0;0;2;0;0;1;3;6;0;1;4;0;9;4;19;11;5;15;0;1;0;1;8;6;0;2;7;62;13;1
1406;0;0;0;3;7;12;2;3;3;0;12;2;0;3;2;16;21;7;0;1;2;1;3;2;1;3;1;1;1;0;9;5;1;0;3;0;0;3;2;7;0;0;5;4;19;5;18;12;3;19;0;1;0;0;8;12;0;1;6;75;28;2
1407;0;0;0;7;26;16;6;0;19;1;25;8;2;6;3;51;50;25;0;5;8;1;5;6;0;0;5;0;3;0;26;22;0;1;8;1;0;8;2;8;0;0;14;5;29;8;57;36;3;58;1;1;0;1;7;20;4;2;34;196;55;2
1408;0;1;1;0;1;1;0;0;3;0;7;1;1;0;0;4;9;3;0;0;2;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;1;0;0;0;0;0;3;1;3;1;5;5;2;4;0;0;0;0;2;1;0;1;3;28;8;1
