ID_author;automated_readability_index;coleman_liau_index;flesch_kincaid_grade_level;flesch_reading_ease;gulpease_index;gunning_fog_index;lix;smog_index;wiener_sachtextformel
756;3,83222E+16;4,40E+15;5,16E+15;8,48E+14;7,13E+14;8,16E+15;2,71E+15;8,27E+14;1,58E+16
757;5,78517E+15;6,80E+16;6,68E+16;7,40E+15;6,71E+15;1,06E+16;3,29E+16;1,06E+16;3,68E+15
758;3,09704E+15;3,86E+15;5,01E+15;8,44E+15;7,31E+15;8,50E+14;2,58E+16;8,84E+15;1,70E+16
761;1,87122E+16;4,69E+15;4,72E+15;7,37E+15;8,98E+15;8,51E+15;2,94E+15;8,84E+15;3,77E+15
762;6,41115E+15;5,60E+15;6,84E+15;7,97E+15;6,58E+15;9,44E+15;3,24E+15;8,52E+15;2,35E+16
763;2,34934E+15;5,17E+15;4,44E+15;7,77E+15;8,41E+15;7,73E+15;2,72E+16;8,58E+15;2,77E+16
764;2,89052E+15;5,13E+15;4,80E+15;7,97E+15;768125;9,27E+15;2,79E+16;9,73E+15;3,00E+15
765;-2,31373E+16;-5,39E+15;4,50E+15;1,05E+15;9,78E+15;3,92E+16;1,24E+16;5,60E+15;-1,45E+15
766;8,81844E+15;1,05E+16;9,12E+15;5,68E+15;6,06E+16;1,27E+16;3,98E+15;1,22E+16;5,95E+15
767;6,09667E+15;9,66E+14;5,62E+16;7,08E+15;7,34E+15;8,04E+15;3,68E+15;8,84E+15;4,38E+15
768;2,42167E+15;3,55E+15;3,79E+16;9,12E+15;7,52E+15;6,76E+16;2,30E+16;7,17E+16;6,14E+15
769;4,66892E+15;6,03E+15;5,81E+15;7,80E+15;7,00E+15;9,04E+15;3,04E+16;9,42E+15;2,68E+15
770;6,02195E+15;4,54E+15;7,38E+16;7,77E+14;6,69E+15;1,08E+16;3,10E+16;9,89E+15;2,60E+16
771;-5,5187E+15;1,67E+16;2,04E+15;9,26E+15;9,58E+15;5,66E+15;1,90E+16;7,17E+16;4,74E+15
772;5,64293E+15;5,76E+16;6,50E+14;7,83E+14;6,72E+15;9,36E+15;3,13E+15;9,15E+15;2,61E+16
773;2,51088E+16;5,21E+15;3,49E+16;8,58E+14;8,14E+15;6,93E+15;2,72E+16;8,08E+14;2,09E+16
774;2,47763E+15;3,84E+15;3,63E+15;9,14E+14;7,54E+15;5,87E+15;2,30E+16;6,06E+14;3,49E+15
775;5,04966E+15;5,97E+14;5,98E+15;7,87E+15;6,87E+15;9,45E+15;3,47E+16;9,64E+15;3,33E+16
776;3,76636E+15;6,10E+15;5,33E+15;7,65E+15;7,45E+15;9,85E+15;3,37E+15;1,01E+16;4,17E+15
777;3,925E+16;7,26E+16;3,65E+15;8,09E+15;8,68E+15;7,14E+15;3,27E+16;8,08E+14;3,34E+16
778;8,32214E+15;3,19E+16;3,29E+14;8,67E+15;8,58E+15;7,43E+15;2,02E+16;8,42E+15;1,39E+16
779;1,18505E+16;3,68E+16;2,75E+15;9,02E+15;85875;5,44E+15;2,18E+16;6,92E+15;6,29E+15
780;5,77537E+15;6,71E+15;6,48E+15;7,58E+15;6,71E+15;9,35E+15;3,31E+16;9,49E+15;3,11E+15
781;2,02201E+15;4,76E+16;3,01E+16;8,80E+15;8,46E+15;4,08E+15;2,45E+16;5,46E+14;6,34E+15
782;4,56704E+16;6,04E+15;6,14E+15;7,51E+15;7,04E+15;9,35E+15;3,08E+15;9,73E+15;3,15E+15
783;2,0337E+16;3,74E+15;3,26E+16;9,22E+15;7,75E+15;6,34E+15;2,45E+15;7,17E+16;8,80E+15
784;1,77054E+16;3,71E+16;3,63E+16;8,81E+15;7,91E+14;7,19E+15;2,68E+16;8,17E+15;1,80E+16
785;5,08644E+16;6,81E+16;5,51E+15;7,91E+15;6,94E+15;8,53E+15;2,89E+15;9,04E+14;2,46E+15
786;1,51428E+16;3,40E+16;3,55E+16;8,86E+15;7,97E+14;7,08E+16;2,12E+16;8,08E+14;8,43E+15
787;5,11512E+15;2,67E+16;2,65E+15;9,22E+15;8,51E+15;5,66E+15;1,84E+15;7,01E+15;1,75E+16
788;2,58353E+16;5,39E+15;3,46E+16;8,54E+15;8,23E+15;5,75E+15;2,03E+16;7,17E+16;7,10E+15
789;3,08415E+15;4,85E+16;4,32E+15;8,54E+15;7,47E+15;7,44E+15;2,79E+15;8,21E+15;1,88E+16
790;5,72517E+16;7,56E+15;6,72E+15;7,06E+15;680;9,83E+15;3,08E+16;1,01E+16;3,47E+16
791;3,65748E+14;6,22E+16;5,15E+15;7,65E+15;7,58E+15;8,39E+15;2,97E+16;9,12E+15;3,02E+16
792;1,08178E+15;2,90E+16;3,88E+15;8,61E+15;8,08E+15;7,12E+15;2,11E+14;8,12E+15;1,03E+16
793;3,30282E+16;5,97E+15;4,58E+15;7,95E+15;7,77E+15;7,05E+15;2,48E+15;8,14E+15;1,93E+16
794;4,69121E+15;7,01E+15;5,18E+15;7,86E+15;7,17E+15;7,23E+15;2,88E+16;8,08E+14;2,16E+16
795;3,51777E+16;6,60E+15;3,78E+15;8,27E+15;8,10E+15;6,93E+15;3,00E+16;8,08E+14;2,67E+16
796;1,72061E+16;3,54E+14;3,54E+16;8,93E+15;7,88E+15;7,23E+15;2,36E+16;8,17E+15;1,28E+16
797;4,92064E+16;6,73E+15;5,39E+15;7,95E+13;7,00E+15;8,47E+15;2,94E+16;9,03E+15;2,54E+15
798;4,55122E+16;6,55E+15;5,38E+16;7,84E+14;7,13E+15;7,81E+15;3,13E+15;8,52E+15;2,62E+15
799;4,69617E+15;4,53E+15;5,24E+15;8,76E+15;6,92E+15;7,64E+16;2,58E+15;6,63E+16;8165
800;5,36415E+15;6,10E+16;5,67E+15;8,19E+15;6,79E+15;8,02E+15;3,16E+15;7,96E+15;2,19E+15
801;8,2043E+15;3,27E+16;2,40E+16;9,22E+14;8,75E+14;6,12E+15;1,74E+16;7,49E+15;3,79E+15
802;5,07711E+15;5,99E+16;6,32E+15;7,63E+15;6,87E+15;9,42E+15;2,88E+15;9,61E+15;2,62E+16
803;5,57995E+15;3,05E+16;2,08E+16;9,28E+15;9,22E+14;5,61E+16;1,98E+15;7,13E+15;6,37E+15
804;6,0739E+15;7,38E+14;6,02E+16;7,80E+14;6,66E+15;9,33E+14;3,08E+13;9,57E+15;2,89E+16
805;6,25035E+15;6,36E+15;7,25E+15;7,35E+14;6,59E+15;1,09E+15;3,17E+15;1,07E+16;3,34E+16
806;3,13765E+15;6,08E+16;4,38E+15;7,88E+15;8,12E+15;7,32E+15;2,61E+15;8,34E+15;2,36E+16
807;5,8435E+15;8,29E+15;5,02E+15;8,04E+15;6,88E+15;9,13E+15;345;9,64E+15;3,56E+16
808;5,09275E+16;6,54E+15;5,73E+15;7,86E+15;6,91E+15;8,18E+15;3,19E+15;8,60E+14;2,66E+16
809;4,63655E+15;6,84E+15;4,57E+16;8,35E+15;7,15E+15;8,96E+15;3,08E+16;9,52E+15;2,95E+15
810;2,78694E+16;5,04E+15;3,43E+16;8,93E+14;7,72E+15;5,91E+15;2,53E+16;6,94E+15;1,00E+16
811;3,31073E+16;4,86E+15;4,69E+15;8,39E+15;7,36E+15;8,07E+15;2,70E+15;8,70E+15;1,95E+16
812;7,03986E+15;7,73E+15;7,80E+15;6,82E+15;6,43E+15;1,11E+16;3,56E+14;1,09E+16;4,23E+16
813;5,69938E+15;8,66E+15;6,59E+15;6,67E+15;7,09E+15;9,90E+15;3,52E+15;1,01E+16;4,67E+15
814;1,48793E+15;4,20E+15;2,73E+15;8,84E+15;893125;4,91E+14;2,66E+16;6,57E+15;14098125
815;4,43167E+15;7,49E+15;3,22E+16;8,86E+15;7,61E+15;5,16E+15;3,43E+16;6,43E+14;2,17E+15
816;1,23714E+16;3,59E+16;3,09E+16;8,89E+15;8,38E+15;6,14E+15;2,01E+15;7,45E+15;6,52E+15
817;3,75655E+15;4,75E+16;4,22E+16;8,99E+15;7,18E+14;6,93E+15;2,63E+15;6,98E+15;9,10E+15
818;-3,16417E+16;1957541525;3,24E+15;8,37E+15;9625;6,67E+15;2,42E+15;7,79E+15;1,91E+16
819;3,95109E+16;4,85E+15;5,32E+15;8,26E+15;7,12E+15;8,05E+15;2,89E+15;8,32E+15;1,93E+16
820;4,49226E+14;6,45E+16;5,80E+15;7,55E+15;7,14E+15;9,06E+15;3,00E+16;9,57E+15;3,12E+16
821;40839;5,88E+15;4,74E+15;8,33E+15;721;74;235;8,08E+14;1,28E+16
822;2,9916E+15;2,45E+15;5,02E+15;8,90E+15;7,28E+15;8,04E+14;2,21E+15;7,39E+16;4,86E+15
823;3,90667E+14;5,40E+15;4,73E+16;8,44E+14;7,20E+15;7,65E+15;2,77E+16;8,21E+15;1,80E+16
824;1,7626E+16;4,08E+15;3,39E+16;8,79E+15;8,12E+15;6,28E+15;2,33E+16;7,50E+15;1,13E+16
827;1,25583E+16;3,61E+15;1,69E+16;9,90E+15;8,37E+15;4,71E+15;1,73E+16;5,99E+15;-5,68E+15
828;4,53721E+16;5,96E+15;5,62E+16;7,89E+15;7,04E+15;9,15E+15;2,91E+16;9,55E+15;2,70E+16
829;3,445E+16;5,88E+15;3,96E+16;8,54E+15;7,59E+15;6,10E+15;2,24E+16;7,17E+16;9,33E+15
830;1,95088E+16;4,63E+15;3,91E+16;8,19E+15;8,41E+15;7,79E+15;2,72E+15;8,63E+15;2,65E+15
831;4,3011E+15;6,08E+15;5,50E+16;7,82E+15;715;7,17E+15;2,98E+16;7,79E+15;2,07E+16
832;3,00124E+16;4,37E+15;4,33E+15;8,69E+15;7,41E+14;6,62E+15;2,43E+15;7,07E+14;9,37E+15
833;2,42393E+15;5,38E+16;3,15E+16;8,49E+15;8,86E+15;7,09E+15;2,49E+16;8,08E+14;2,12E+16
834;5,59529E+16;7,27E+16;6,63E+15;7,17E+15;6,81E+15;1,01E+16;3,20E+16;1,04E+16;3,61E+16
835;5,22883E+15;8,60E+15;5,83E+15;6,92E+15;7,55E+15;9,69E+13;3,44E+16;9,80E+15;4,68E+15
836;1,47697E+16;3,52E+16;3,08E+16;9,12E+14;8,06E+15;6,58E+15;2,00E+16;7,69E+15;5,75E+15
837;2,36691E+15;4,80E+15;3,79E+16;8,52E+15;7,97E+15;6,52E+15;2,33E+15;7,70E+15;1,28E+16
838;-1,04129E+16;1,06E+16;1,64E+16;9,58E+15;960;5,09E+15;1,84E+15;6,74E+15;1,27E+16
839;1,81954E+16;3,44E+16;3,54E+16;9,03E+15;7,78E+14;6,27E+16;2,31E+16;7,07E+14;7,00E+15
840;2,63471E+16;5,02E+15;3,99E+16;8,44E+14;7,84E+15;7,43E+15;2,52E+16;8,42E+15;1,91E+16
841;2,24786E+16;4,60E+15;3,89E+16;8,48E+15;7,96E+15;7,19E+15;2,34E+16;8,24E+15;1,53E+16
842;1,2789E+14;3,09E+16;3,22E+16;9,12E+15;8,01E+14;6,39E+16;2,12E+15;7,41E+15;5,74E+15
843;3,53227E+16;5,92E+15;5,09E+16;7,76E+15;7,54E+15;8,44E+15;2,83E+16;9,16E+15;2,79E+15
844;2,20694E+15;4,91E+15;4,03E+15;8,14E+15;8,29E+15;7,22E+15;2,46E+15;8,28E+15;2,06E+16
845;4,02323E+15;5,64E+15;5,33E+16;7,98E+15;7,19E+15;8,26E+15;2,70E+16;8,84E+15;2,14E+15
846;7,73684E+15;9,18E+15;8,50E+15;6,12E+14;6,29E+15;1,13E+16;3,89E+15;1,12E+15;5,31E+16
847;2723125;4,40E+15;3,16E+16;93751875;7,55E+15;5,84E+15;229375;6,32E+15;3,12E+15
848;2,14293E+16;1,02E+16;2,07E+16;2,35E+15;5,06E+15;2,37E+15;6,86E+14;1,82E+16;1,08E+16
849;2,68559E+15;4,21E+15;3,81E+15;8,97E+14;7,52E+15;6,83E+15;2,38E+16;7,49E+15;8,97E+15
850;6,99251E+15;7,42E+16;7,45E+15;7,16E+15;6,43E+15;1,10E+16;3,70E+16;1,07E+16;4,17E+14
851;1,98E+16;4,75E+15;327;82305;9,57E+15;5,07E+15;2,27E+15;6,74E+15;1,40E+16
852;3,66308E+16;6,75E+15;4,84E+15;7,54E+15;8,02E+15;7,68E+15;2,57E+16;8,58E+15;2,39E+16
853;2,95413E+16;5,52E+15;4,77E+16;7,82E+15;7,84E+15;7,18E+15;2,62E+15;8,24E+15;2,17E+16
854;8,04601E+15;9,50E+15;8,47E+15;6,16E+16;6,23E+15;1,09E+16;4,03E+16;1,09E+16;5,15E+15
857;-5,11946E+15;1,67E+16;1,55E+16;9,76E+14;9,19E+15;5,05E+16;2,07E+15;6,66E+15;2,57E+15
858;2,57289E+15;5,26E+14;4,27E+15;8,05E+15;8,09E+15;8,04E+15;2,75E+15;8,84E+15;2,74E+15
859;2,86211E+16;4,81E+16;3,45E+16;9,06E+15;7,58E+15;7,02E+15;2,63E+15;7,91E+15;1,43E+16
860;1,70611E+16;3,36E+16;3,38E+16;9,12E+15;7,83E+15;6,32E+16;2,33E+15;7,17E+16;7,35E+15
861;62288;7,39E+15;6,78E+15;7,32E+15;662;9,73E+15;350;9,89E+15;3,64E+16
862;6,19195E+15;2,63E+16;2,42E+15;9,49E+15;8,35E+15;5,25E+16;2,00E+16;6,43E+14;4,40E+15
863;6,73293E+15;7,03E+15;6,83E+15;7,63E+15;6,49E+15;9,93E+14;3,49E+15;9,73E+15;3,34E+16
866;3,13967E+15;5,22E+16;4,79E+15;8,07E+15;7,54E+15;7,61E+15;2,68E+16;8,47E+15;2,13E+16
867;3,88852E+16;5,96E+15;4,48E+15;8,38E+15;7,33E+15;7,40E+15;2,60E+16;8,22E+15;1,68E+16
868;4,35105E+15;5,92E+13;5,23E+14;8,10E+15;7,10E+14;8,81E+15;2,84E+16;9,30E+13;2,49E+15
869;59148;700048288;7,57E+15;6,75E+15;6,69E+15;1,13E+16;3,37E+15;1,12E+15;4,28E+16
870;5,56955E+16;7,76E+15;6,40E+15;7,13E+15;690;1,04E+15;3,45E+14;1,06E+16;4,40E+15
871;4,29586E+15;5,86E+15;4,99E+16;8,27E+15;7,12E+14;8,30E+14;2,64E+15;8,84E+15;1,93E+16
872;4,7375E+15;4,93E+16;5,74E+15;8,28E+14;6,92E+15;8,76E+14;2,90E+15;8,62E+15;2,00E+15
873;3,32667E+15;5,22E+16;4,65E+15;8,28E+15;7,44E+15;6,99E+15;2,52E+15;7,79E+15;1,37E+16
874;-1,65439E+16;2,62E+16;5,43E+15;1,02E+16;1,01E+16;2,53E+15;6,33E+15;31291;-2,57E+15
875;5,98929E+15;8,47E+15;7,49E+15;6,27E+16;6,85E+15;1,05E+16;3,94E+15;1,06E+16;5,11E+16
876;2,75043E+16;4,63E+15;4,29E+15;8,48E+15;7,60E+15;8,51E+15;3,00E+15;9,19E+15;2,71E+15
877;4,93751E+15;5,49E+16;5,72E+15;8,18E+14;6,88E+15;8,20E+15;3,07E+15;8,12E+15;2,11E+15
878;4,66879E+15;5,93E+15;5,17E+15;8,29E+15;6,99E+15;8,46E+15;3,05E+15;8,84E+15;2,31E+15
879;10248;124099458;9,93E+14;5,06E+15;5,77E+15;120;450;1,17E+16;6,52E+15
880;8,89411E+15;7,93E+15;9,13E+15;6,58E+15;6,09E+15;1,34E+16;3,88E+16;1,25E+16;5,00E+16
881;6,84868E+15;8,53E+15;7,36E+15;6,77E+14;6,51E+15;9,91E+15;3,44E+15;1,01E+16;4,01E+15
882;5,53529E+16;5,98E+15;6,42E+15;7,77E+15;6,75E+15;9,60E+15;3,02E+16;9,57E+15;2,61E+16
883;3,62103E+15;4,29E+15;4,49E+14;8,90E+14;7,18E+13;7,16E+15;2,77E+16;7,06E+16;1,21E+16
884;3,6919E+15;5,74E+15;5,26E+15;7,82E+15;7,38E+15;8,86E+15;2,98E+15;9,44E+15;2,91E+15
885;6,08772E+15;7,75E+15;7,39E+15;6,69E+14;6692;1,13E+16;3,87E+15;1,12E+15;5,10E+15
886;6,36672E+15;8,34E+15;6,56E+16;7,18E+15;6,66E+14;8,61E+15;3,51E+15;9,10E+15;3,52E+14
887;3,20019E+15;5,50E+15;5,13E+15;7,74E+15;7,61E+15;8,39E+15;2,94E+15;9,12E+15;2,97E+16
888;4,03096E+15;5,47E+16;4,91E+15;8,35E+15;7,16E+15;8,21E+14;2,81E+16;8,73E+15;2,07E+15
889;2,05502E+16;4,57E+15;3,65E+15;8,52E+15;8165625;6,78E+16;2,63E+16;7,96E+15;1,89E+15
890;5,40844E+16;6,78E+15;5,32E+15;8,21E+15;6,82E+15;8,05E+15;3,26E+15;8,38E+15;2,54E+16
893;3,64422E+15;4,99E+15;5,10E+15;8,22E+15;7,25E+15;8,53E+15;2,47E+15;9,04E+15;1,79E+16
896;4,7684E+15;6,44E+15;5,83E+15;7,67E+15;7,01E+15;8,30E+14;2,88E+15;8,84E+15;2,43E+15
899;5,9256E+15;6,13E+15;6,26E+16;8,00E+15;6,66E+15;8,49E+15;3,47E+16;8,08E+14;2,63E+16
900;1,31936E+14;3,74E+15;3,19E+16;8,79E+15;8,41E+15;7,00E+14;2,68E+16;8,12E+15;2,00E+16
901;1,4972E+16;3,55E+16;3,15E+16;9,07E+15;8,05E+15;6,26E+15;2,33E+16;7,39E+16;8,76E+15
902;-1,42454E+16;2,02E+15;2,39E+14;9,28E+15;8,86E+15;5,05E+15;2,03E+16;6,54E+16;2,18E+15
903;3,44348E+16;6,29E+15;4,42E+15;7,98E+15;7,86E+15;8,03E+15;3,31E+15;8,84E+15;3,52E+16
904;4,94245E+15;5,08E+15;6,27E+15;7,93E+15;6,87E+15;9,41E+14;3,05E+16;9,30E+13;2,53E+14
907;6,1159E+15;9,58E+15;6,96E+15;6,18E+15;7,25E+15;1,11E+16;3,95E+15;1,06E+16;6,00E+15
908;4,92749E+15;7,21E+14;6,24E+16;7,15E+15;7,09E+15;1,00E+15;3,47E+15;1,03E+16;4,43E+15
909;5,63468E+16;6,93E+15;5,81E+15;7,91E+15;6,76E+15;8,41E+14;3,03E+16;8,70E+15;2,40E+16
910;6,17995E+16;8,15E+15;5,96E+15;7,60E+15;6,71E+15;7,89E+15;3,48E+15;8,42E+15;3,10E+16
913;4,27582E+15;7,18E+15;5,38E+15;7,38E+14;7,56E+15;8,00E+15;3,03E+16;8,84E+15;3,06E+16
914;6,05821E+15;6,70E+14;6,43E+15;7,74E+15;6,64E+15;9,57E+15;3,11E+16;9,57E+15;2,77E+16
915;4,74855E+16;5,61E+15;5,48E+14;8,23E+15;6,94E+15;8,30E+15;3,00E+15;8,47E+15;2,12E+15
916;4,19588E+15;5,92E+15;5,13E+15;8,10E+14;7,17E+14;7,61E+15;2,90E+15;8,24E+15;2,13E+16
917;3,30556E+15;6,17E+15;4,09E+16;8,18E+14;7,94E+15;6,56E+15;3,12E+16;7,79E+15;2,52E+15
918;3,72538E+15;6,94E+16;4,40E+16;7,74E+15;8,23E+15;8,25E+15;3,09E+15;8,84E+15;3,56E+16
919;1,0188E+16;2,98E+15;2,93E+16;9,21E+15;8,17E+15;6,52E+15;2,00E+16;7,65E+16;5,48E+15
920;2,78677E+16;5,06E+15;3,58E+16;8,80E+15;7,73E+15;6,15E+15;2,57E+14;7,22E+15;1,24E+15
921;3,91423E+15;4,77E+15;5,55E+15;8,10E+15;7,13E+15;7,91E+16;2,67E+16;8,14E+15;1,72E+14
922;4,11973E+14;5,79E+16;5,48E+15;7,86E+15;7,18E+15;9,10E+15;3,27E+15;9,57E+15;3,26E+16
923;2,5875E+16;5,49E+15;6,34E+15;6,39E+15;840;132;36125;1,12E+15;6,60E+15
924;3,76636E+15;6,10E+15;4,08E+15;8,54E+15;7,45E+15;6,82E+15;2,62E+15;7,79E+15;1,62E+16
925;2,00959E+16;4,73E+16;3,61E+15;8,38E+15;8,44E+15;6,28E+15;3,07E+16;7,61E+14;2,41E+15
926;6,95532E+15;3,71E+16;6,88E+15;8,76E+15;6,64E+15;1,11E+16;2,99E+15;8,84E+15;1,71E+16
927;4,12247E+15;2,77E+15;2,55E+15;8,73E+15;9,95E+15;4,73E+15;2,70E+15;6,51E+15;1,61E+16
928;3,42508E+15;5,43E+15;4,61E+15;8,27E+15;7,44E+14;7,88E+16;2,72E+15;8,66E+15;2,14E+15
929;6,75971E+15;8,92E+13;6,72E+14;7,03E+15;6,59E+15;9,01E+14;3,62E+15;9,47E+15;3,91E+16
930;3,431E+15;4,87E+15;4,64E+15;8,49E+15;7,31E+15;7,54E+16;2,57E+16;8,12E+15;1,53E+16
931;8,76171E+15;9,28E+14;8,47E+14;6,55E+15;6,06E+15;1,09E+16;3,69E+15;1,06E+15;4,02E+15
932;-4,05238E+15;1,07E+16;1,80E+13;1,01E+16;8,41E+15;42;1,37E+16;31291;-1,56E+15
933;3,18098E+15;5,09E+15;5,38E+15;7,73E+15;7,48E+15;8,59E+15;2,70E+16;9,24E+14;2,48E+16
934;2,06182E+15;3,45E+15;4,11E+15;8,74E+15;7,66E+15;7,00E+15;2,43E+15;7,70E+15;1,10E+16
935;7,3309E+15;9,57E+15;7,20E+15;6,72E+15;6,46E+15;1,06E+16;4,11E+16;1,07E+16;5,31E+15
936;7,3435E+15;8,78E+15;8,85E+15;5,84E+15;6,38E+15;120;4,08E+15;1,17E+16;5,71E+15
937;4,38877E+14;4,32E+15;4,67E+16;9,10E+15;6,99E+15;7,06E+15;2,64E+15;5,57E+15;6,38E+15
938;9,96839E+15;7,41E+15;9514;6,89E+15;6,01E+15;1,32E+16;4,05E+15;1,16E+16;4,52E+16
939;111346;8,06E+15;1,02E+16;6,64E+15;584;140;430;1,22E+16;50894
940;4,92393E+15;7,14E+16;6,37E+15;7,08E+15;7,08E+15;1,00E+16;370;1,03E+16;4,61E+16
943;2,07875E+16;3,76E+15;4,29E+15;8,49E+15;7,73E+15;8,09E+13;2,41E+16;8,84E+15;1,78E+15
944;3,18538E+15;4,54E+15;5,27E+15;8,04E+15;7,36E+15;8,89E+15;2,68E+15;93871;2,31E+16
945;4,10465E+15;4,01E+15;5,41E+15;8,55E+15;7,05E+15;8,33E+15;2,79E+15;7,98E+15;1,53E+15
946;4,07487E+15;2,35E+15;2,86E+16;9,19E+14;8,38E+15;6,31E+15;2,00E+15;7,51E+16;5,22E+15
947;4,20778E+15;7,54E+15;4,91E+15;7,38E+15;8,12E+15;8,45E+15;3,18E+15;8,96E+15;3,85E+14
948;2,2631E+15;2,24E+16;3,12E+16;8,93E+15;8,51E+15;6,59E+15;1,74E+15;7,79E+15;4,82E+15
949;3,56734E+15;3,63E+16;5,19E+15;8,61E+15;7,17E+14;7,92E+13;2,69E+16;7,65E+16;1,29E+16
950;3,11029E+16;5,57E+15;3,31E+16;8,95E+15;7,71E+15;5,65E+15;2,39E+16;6,74E+15;8,37E+15
951;6,12E+15;9,90E+15;5,53E+15;6,97E+15;765;72;380;8,24E+15;4,24E+16
952;1,05424E+16;9,46E+15;9,67E+15;6,36E+14;5,78E+15;1,24E+16;4,33E+16;1,13E+16;51185
953;8,3689E+15;9,05E+14;8,83E+15;6,21E+16;6,14E+15;1,27E+16;3,83E+15;1,22E+16;5,27E+15
954;2,36026E+15;4,39E+16;3,57E+16;8,88E+15;7,76E+14;5,73E+15;2,24E+15;6,63E+16;5,83E+15
955;3,78143E+16;6,30E+15;5,78E+15;7,23E+15;7,52E+15;1,04E+16;3,07E+15;1,04E+16;4,09E+15
956;3,64151E+16;3,95E+15;4,74E+15;8,86E+15;7,16E+15;7,65E+15;2,65E+16;7,45E+15;1,17E+16
957;3,01846E+16;4,89E+15;5,31E+14;7,78E+15;7,52E+15;7,07E+15;2,54E+16;7,91E+15;1,61E+16
958;2,12257E+16;4,06E+15;3,23E+15;9,14E+15;7,80E+14;5,52E+15;2,45E+15;6,31E+15;6,38E+14
959;4,1952E+15;7,55E+15;4,50E+15;7,64E+15;8,20E+15;7,64E+14;3,39E+15;8,47E+15;3,80E+15
960;3,61791E+16;4,90E+15;4,96E+15;8,34E+15;7,24E+15;8,05E+15;2,76E+16;8,55E+15;1,87E+16
961;1,09753E+16;1,21E+16;9,31E+15;5,94E+15;5,59E+15;1,37E+16;4,52E+16;1,29E+16;6,58E+16
962;1,02231E+16;3,62E+16;1,07E+16;1,06E+16;9,44E+14;26;1,42E+16;31291;-1,68E+16
963;2,80127E+15;5,70E+16;30;8,84E+15;824;4,13E+15;2,23E+16;5,46E+14;3,67E+16
964;8,14018E+14;8,69E+14;8,30E+15;6,61E+15;6,19E+15;1,09E+16;3,80E+16;1,06E+16;4,42E+15
965;3,46583E+16;6,44E+15;4,83E+15;7,59E+15;7,98E+15;8,08E+15;3,17E+16;8,84E+15;3,53E+15
966;-1,37785E+16;2,06E+16;1,87E+16;9,62E+15;8,91E+15;5,37E+15;1,57E+16;6,87E+15;-3,07E+15
967;5,10337E+15;2,97E+16;2,00E+16;9,39E+15;9,10E+15;3,44E+15;1,85E+15;4,85E+15;-4,67E+15
968;1,28802E+16;3,10E+16;3,79E+16;8,71E+15;8,01E+15;7,40E+14;2,32E+14;8,34E+15;1,45E+16
969;9,04024E+15;2,74E+16;2,58E+16;9,51E+15;8,15E+15;5,73E+15;2,11E+16;6,78E+15;1,91E+15
970;7,28466E+15;9,06E+15;7,45E+15;6,71E+15;642;1,09E+16;3,83E+16;1,09E+16;4,85E+16
971;4,98233E+15;8,57E+15;7,07E+15;5,62E+15;850;1,07E+16;4,17E+15;9,73E+15;6,85E+15
972;9,41457E+15;7,17E+15;9,00E+15;7,12E+15;6,09E+16;1,22E+16;3,83E+15;1,07E+16;3,92E+16
973;2,80213E+16;4,55E+15;3,82E+16;8,88E+15;7,54E+15;7,07E+15;2,29E+16;7,87E+16;1,01E+16
974;7,20704E+16;7,16E+16;7,58E+14;7,25E+15;6,40E+16;1,09E+16;3,37E+15;1,05E+16;3,53E+16
975;6,50883E+15;7,58E+15;6,87E+14;7,31E+15;6,55E+15;9,78E+15;3,59E+15;9,89E+15;3,73E+16
976;7,11667E+15;8,13E+15;7,60E+15;6864875;6,42E+15;1,17E+14;3,64E+15;1,15E+15;4,68E+16
977;3,42971E+16;4,82E+15;4,78E+15;8,40E+15;7,31E+15;7,83E+14;2,68E+16;8,40E+15;1,80E+16
978;3,48632E+15;5,04E+15;4,49E+15;8,55E+14;7,32E+15;7,06E+15;2,83E+15;7,66E+14;1,68E+16
979;5,08571E+15;7,03E+15;5,81E+15;7,61E+15;6,98E+15;8,95E+15;3,06E+16;9,46E+15;3,05E+16
980;3,7683E+16;5,99E+15;4,49E+14;8,29E+15;7,41E+14;9,07E+15;3,28E+16;9,61E+15;3,44E+16
981;1,58611E+16;4,21E+14;2,48E+15;8,76E+14;9,80E+15;6,06E+16;2,25E+15;7,34E+14;1,55E+16
982;5,16719E+15;6,49E+15;5,65E+15;7,97E+15;6,88E+15;8,84E+15;3,12E+15;9,19E+15;2,73E+16
983;4,37471E+15;4,79E+15;6,50E+16;7,62E+15;7,00E+15;8,80E+15;2,84E+16;8,84E+15;2,21E+16
984;2,05865E+15;2,61E+16;1,93E+16;9,33E+15;9,46E+14;4,07E+15;2,04E+16;5,87E+15;1,58E+16
985;5,09184E+15;7,14E+15;5,62E+15;7,71E+15;7,00E+15;8,84E+15;325;93871;323372
986;-6,46154E+15;2,26E+15;1,47E+15;9,61E+15;9,67E+15;5,68E+15;1,42E+16;7,17E+16;-6,90E+15
989;1,43313E+16;3,81E+15;3,00E+15;8,97E+15;8,31E+15;6,57E+15;2,01E+15;7,79E+15;7,92E+15
990;5,5653E+14;5,43E+15;6,20E+15;8,13E+15;6,74E+15;9,47E+15;3,14E+13;9,15E+15;2,41E+15
991;4602;6,53E+15;6,47E+15;7,10E+15;710;1076;325;1,08E+16;4,19E+16
992;6,30591E+14;9,97E+15;7,15E+15;5,95E+15;7,35E+15;8,07E+15;338;8,84E+15;4,25E+15
